trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1194,False,"{'a': 0.5, 'e': 0.0025162767823486173}",25,11,24.393636794371556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.002503695398436874}",30,0,49.58700971044959,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1196,False,"{'a': 0.5, 'e': 0.0024911769214446895}",25,17,19.068647993066833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.0024787210368374664}",20,14,11.205379202874786,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.002466327431653279}",25,13,-20.50365520895959,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1199,False,"{'a': 0.5, 'e': 0.0024539957944950124}",25,20,11.290455820891896,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.0024417258155225376}",25,18,12.377591061737931,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.0024295171864449246}",30,15,29.765004537531702,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.0024173696005127003}",20,9,17.557505744854954,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.0024052827525101366}",30,18,19.20430906104757,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.002393256338747586}",25,17,13.210731063527824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.002381290057053848}",20,8,21.279166688894133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 0.0023693836067685786}",30,3,45.95551188021337,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.002357536688734736}",20,13,13.334939312866696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.002345749005291062}",30,18,22.147500882417358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.0023340202602646068}",20,8,20.542759766364643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.002322350158963284}",20,14,9.987867466985696,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.0023107384081684675}",25,17,10.79313571592331,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.002299184716127625}",20,12,13.315726115142823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.0022876887925469868}",30,19,19.78293109456929,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 0.002276250348584252}",25,20,10.031778572231268,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.0022648690968413306}",20,11,-10.997507858877146,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.0022535447513571238}",25,14,21.217454430928242,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.0022422770276003382}",20,11,14.736253574520596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 0.0022310656424623368}",20,6,27.150198478427946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.002219910314250025}",20,2,31.959997031428035,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.002208810762678775}",20,10,19.63062477109632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.0021977667088653808}",25,14,18.40546006541709,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.002186777875321054}",25,15,19.63882575586831,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.0021758439859444487}",20,15,8.794225914056756,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.0021649647660147266}",20,14,13.794791244533426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.002154139942184653}",30,12,35.172413683468214,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.0021433692424737295}",20,6,28.0250675094277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.002132652396261361}",30,12,31.495790423228982,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.002121989134280054}",20,0,33.70535740654103,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.002111379188608654}",35,26,19.962258418233404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.0021008222926656105}",35,17,33.03026516852724,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.0020903181812022826}",20,14,10.719676847966237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.002079866590296271}",20,9,18.845272702423298,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.0020694672573447898}",20,12,13.149653791773016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.0020591199210580656}",25,18,14.283697214517355,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.0020488243214527753}",25,16,18.937647499110483,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.5, 'e': 0.0020385801998455116}",25,17,16.470286336478104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.002028387298846284}",20,14,12.372601082959799,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.0020182453623520526}",30,19,22.74527996613015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 0.0020081541355402924}",20,12,15.394630824080565,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.001998113364862591}",35,20,31.876087497888903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.001988122798038278}",35,27,17.109192536816934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.0019781821840480864}",30,15,32.64528408400034,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.001968291273127846}",20,10,16.666262043290835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 0.0019584498167622066}",20,13,11.053728809439724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 0.0019486575676783957}",20,6,24.95606042456982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.0019389142798400037}",25,14,23.995672248736398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.5, 'e': 0.0019292197084408037}",20,12,14.80069962882482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.0019195736098985997}",20,6,27.787132191000076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.0019099757418491066}",20,12,13.973072758568705,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.001900425863139861}",30,20,15.384281254661392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.001890923733824162}",20,5,25.543726977401086,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.001881469115155041}",20,14,9.407033633752395,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.0018720617695792657}",25,13,22.023636680479473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.0018627014607313695}",20,3,24.697192260280804,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.0018533879534277126}",25,13,20.903154576851254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.5, 'e': 0.001844121013660574}",35,26,17.845097484005677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.0018349004085922711}",20,12,18.714415135825092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.0018257259065493098}",25,17,12.584864252658699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.0018165972770165632}",25,4,35.685801677350625,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.0018075142906314803}",25,12,25.243743122563476,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.001798476719178323}",25,15,19.657188413389335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.5, 'e': 0.0017894843355824312}",20,14,10.852046889113993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.0017805369139045192}",30,24,11.615289507091987,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.0017716342293349965}",25,19,11.728279166783913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.0017627760581883215}",30,3,41.16552376187324,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.5, 'e': 0.00175396217789738}",30,14,27.33710896843758,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.001745192367007893}",35,23,21.185621909554243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.0017364664051728537}",25,2,34.21023388571272,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.0017277840731469893}",30,15,28.53076376561449,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.0017191451527812543}",20,0,30.817909253238916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1271,False,"{'a': 0.5, 'e': 0.0017105494270173481}",20,12,17.45078363547087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.0017019966798822613}",30,13,31.839953378477148,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.00169348669648285}",30,18,19.687541325832804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.0016850192630004357}",25,6,34.377705965478384,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.0016765941666854335}",25,8,23.80662144820766,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.0016682111958520064}",25,13,24.652978027493656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.0016598701398727463}",20,8,25.346551219405775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.0016515707891733827}",25,8,32.712586037043614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.0016433129352275157}",35,22,20.406412213017923,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.0016350963705513782}",30,17,18.254932876896024,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.0016269208886986212}",20,0,30.43984927984873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.001618786284255128}",30,12,30.360730406947745,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.5, 'e': 0.0016106923528338524}",35,28,16.270842506182255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.001602638891069683}",25,6,31.851759180134355,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.0015946256966143347}",30,12,36.1902104888634,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.001586652568131263}",30,12,35.355856299498285,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.0015787193052906067}",25,20,7.397176685102245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.0015708257087641538}",20,5,25.703197446987712,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.001562971580220333}",30,17,26.3293328929696,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.0015551567223192314}",25,7,34.17495140670851,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.0015473809387076352}",20,16,6.858871298887002,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.0015396440340140968}",20,16,8.347874908815953,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.0015319458138440265}",25,20,12.815618559304014,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.0015242860847748062}",25,15,18.893619102031654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.0015166646543509322}",20,16,8.122015311735913,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.0015090813310791775}",35,21,26.813331472502924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.0015015359244237817}",20,9,18.94457201034057,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.0014940282448016628}",25,18,12.817104041438032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.0014865581035776545}",25,17,16.647263067557112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.0014791253130597662}",30,14,30.207141239733396,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.0014717296864944674}",20,6,24.82184949322499,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.001464371038061995}",30,12,6.19650885093604,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.001457049182871685}",20,15,10.53031631885739,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.0014497639369573266}",25,7,32.88780232899803,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.0014425151172725399}",20,13,12.869284473783173,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.0014353025416861773}",25,19,10.456929597568905,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.0014281260289777462}",25,5,31.899994195449576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.0014209853988328576}",25,17,15.76702262533616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.0014138804718386933}",30,12,31.876772841207078,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.0014068110694794998}",20,9,22.628289403077932,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.0013997770141321024}",20,8,25.6142462595223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.0013927781290614418}",20,0,33.098135570448285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.0013858142384161347}",20,5,24.72828530917499,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.0013788851672240539}",20,16,7.2321815114859,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.0013719907413879337}",20,5,22.70833410244245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.001365130787680994}",25,16,18.829866251733588,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.001358305133742589}",20,0,29.743032825986287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1318,False,"{'a': 0.5, 'e': 0.0013515136080738761}",20,0,33.513611903318484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1319,False,"{'a': 0.5, 'e': 0.0013447560400335066}",25,7,33.14622454200999,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.0013380322598333392}",25,13,23.022264312633677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.0013313420985341725}",20,10,18.881973009678482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.0013246853880415016}",30,16,22.086154094643593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.001318061961101294}",25,18,10.667661268312093,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.0013114716512957875}",20,16,8.396850850090413,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.0013049142930393086}",25,9,31.00066097145305,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.0012983897215741121}",20,8,23.52399470025134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.0012918977729662415}",25,13,22.758581260944073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.0012854382841014102}",25,18,12.289821898296442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.0012790110926809031}",30,22,12.507721921250804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.0012726160372174987}",20,10,23.411193484543993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.0012662529570314112}",20,3,27.300131422716433,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.0012599216922462542}",20,15,9.924309294180311,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.0012536220837850228}",20,6,24.258716653634757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.0012473539733660977}",25,17,14.264050908753061,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.0012411172034992673}",25,17,12.707166648752038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.001234911617481771}",25,0,41.977159730238284,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1337,False,"{'a': 0.5, 'e': 0.001228737059394362}",30,9,35.97647913837105,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.0012225933740973903}",20,0,28.21379065758183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.0012164804072269033}",25,13,25.12463507650631,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.0012103980051907687}",20,8,20.73584390498234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.001204346015164815}",30,16,24.716840908852376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.0011983242850889908}",25,15,17.661777625303152,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.001192332663663546}",25,13,23.890829040871832,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.001186371000345228}",20,3,31.529314777266407,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.001180439145343502}",20,6,29.58903432728042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.0011745369496167844}",25,15,14.944315435724496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.0011686642648687006}",20,15,8.273509421141195,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.001162820943544357}",30,20,21.37733351486696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.0011570068388266352}",30,18,23.822210849496365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.0011512218046325021}",20,6,21.442534920376165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.0011454656956093395}",20,8,22.730050690428442,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.0011397383671312928}",20,12,12.680959911997325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.0011340396752956363}",25,17,13.993618316783435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.0011283694769191582}",35,16,35.008274641794735,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.0011227276295345623}",25,8,31.553548995062737,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.0011171139913868896}",30,13,34.281180009773514,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.001111528421429955}",20,0,33.56158979733152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.0011059707793228052}",20,12,16.976506115884284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.0011004409254261912}",20,3,23.43560391080182,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.0010949387207990604}",25,14,21.40333805524738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.001089464027195065}",25,10,26.56606660206712,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.0010840167070590898}",25,0,35.93540903058861,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1363,False,"{'a': 0.5, 'e': 0.0010785966235237943}",20,13,14.19987287180495,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.0010732036404061754}",25,13,21.975203270413722,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.0010678376222041444}",20,7,25.57952876460641,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.0010624984340931237}",25,8,28.929122837676296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.0010571859419226581}",20,6,24.593579681291416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.0010519000122130447}",35,18,19.03190289154419,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.0010466405121519796}",20,14,13.101364817907207,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.0010414073095912197}",35,22,26.111259194265486,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.0010362002730432635}",20,12,16.52533681540449,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.0010310192716780472}",25,5,32.28346082289462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.001025864175319657}",25,11,24.994636761189785,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.0010207348544430588}",30,20,18.267085354394865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
